id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
62196,DELDPCC016,25-07-2024 06:20,52,124,116,0,0,31,83.7,5,0
62199,DELDPCC016,25-07-2024 06:30,52,124,116,0,0,31,83.6,5,0
62206,DELDPCC016,25-07-2024 06:45,52,124,116,0,0,31,83.3,5,0
62208,DELDPCC016,25-07-2024 06:50,52,124,116,0,0,31,83.3,5,0
62214,DELDPCC016,25-07-2024 07:05,40,88,88,0,0,31,83.4,5,0
62217,DELDPCC016,25-07-2024 07:20,40,88,88,0,0,30.8,83.3,5,0
62222,DELDPCC016,25-07-2024 07:30,40,88,88,0,0,30.8,83.8,5,0
62226,DELDPCC016,25-07-2024 07:45,40,88,88,0,0,30.3,84.3,5,0
62231,DELDPCC016,25-07-2024 07:50,40,88,88,0,0,30.2,84.6,5,0
62235,DELDPCC016,25-07-2024 08:05,48,80,80,0,0,30.1,85.2,5,0
62238,DELDPCC016,25-07-2024 08:20,48,80,80,0,0,30.2,85.1,5,0
62242,DELDPCC016,25-07-2024 08:30,48,80,80,0,0,30.3,84.9,5,0
62248,DELDPCC016,25-07-2024 08:45,48,80,80,0,0,30.3,84.5,5,0
62250,DELDPCC016,25-07-2024 08:50,48,80,80,0,0,30.4,84.6,5,0
62254,DELDPCC016,25-07-2024 09:05,19,36,60,0,0,30.6,84.3,5,0
62257,DELDPCC016,25-07-2024 09:15,19,36,50,0,0,30.7,83.9,5,0
62260,DELDPCC016,25-07-2024 09:30,19,36,40,0,0,30.8,83,5,0
62266,DELDPCC016,25-07-2024 09:45,19,36,45,0,0,30.9,82.2,5,0
62268,DELDPCC016,25-07-2024 09:50,19,36,36,0,0,31,81.6,5,0
62273,DELDPCC016,25-07-2024 10:05,24,46,65,0,0,31.8,79.3,5,0
62277,DELDPCC016,25-07-2024 10:20,24,46,50,0,0,32.4,76.1,5,0
62282,DELDPCC016,25-07-2024 10:30,24,46,55,0,0,32.7,74.6,5,0
62287,DELDPCC016,25-07-2024 10:45,24,46,46,0,0,33,74.2,5,0
62288,DELDPCC016,25-07-2024 10:50,24,46,50,0,0,33.1,73.1,5,0
62290,DELDPCC016,25-07-2024 11:05,28,119,113,0,0,33.2,72.5,5,0
62295,DELDPCC016,25-07-2024 11:20,28,119,113,0,0,33.2,73.2,5,0
62298,DELDPCC016,25-07-2024 11:30,28,119,113,0,0,33.4,73.1,5,0
62304,DELDPCC016,25-07-2024 11:45,28,119,113,0,0,34.2,69,5,0
62306,DELDPCC016,25-07-2024 11:50,28,119,113,0,0,34.6,67,5,0
62311,DELDPCC016,25-07-2024 12:05,41,140,127,0,0,34.7,64.1,5,0
62313,DELDPCC016,25-07-2024 12:15,41,140,127,0,0,34.4,64.2,5,0
62318,DELDPCC016,25-07-2024 12:30,41,140,127,0,0,34.6,63.2,5,0
62323,DELDPCC016,25-07-2024 12:45,41,140,127,0,0,34.6,63.9,5,0
62325,DELDPCC016,25-07-2024 12:50,41,140,127,0,0,34.4,64.7,5,0
62329,DELDPCC016,25-07-2024 13:05,34,115,110,0,0,34.6,63.5,5,0
62332,DELDPCC016,25-07-2024 13:20,34,115,110,0,0,35.5,60.4,5,0
62335,DELDPCC016,25-07-2024 13:30,34,115,110,0,0,36.2,56.9,5,0
62341,DELDPCC016,25-07-2024 13:45,34,115,110,0,0,36.5,55.6,5,0
62343,DELDPCC016,25-07-2024 13:50,34,115,110,0,0,36.2,56.3,5,0
62348,DELDPCC016,25-07-2024 14:05,33,106,104,0,0,36.4,55.6,5,0
62351,DELDPCC016,25-07-2024 14:20,33,106,104,0,0,35.9,58.1,5,0
62354,DELDPCC016,25-07-2024 14:30,33,106,104,0,0,36.5,56.2,5,0
62360,DELDPCC016,25-07-2024 14:45,33,106,104,0,0,36.6,55.4,5,0
62362,DELDPCC016,25-07-2024 14:50,33,106,104,0,0,36.7,54.8,5,0
62367,DELDPCC016,25-07-2024 15:05,41,130,120,0,0,36.9,53.4,5,0
62370,DELDPCC016,25-07-2024 15:15,41,130,120,0,0,36.9,53,5,0
62374,DELDPCC016,25-07-2024 15:30,41,130,120,0,0,36.9,51.4,5,0
62379,DELDPCC016,25-07-2024 15:45,41,130,120,0,0,37.5,50.6,5,0
62382,DELDPCC016,25-07-2024 15:50,41,130,120,0,0,37.6,49.8,5,0
62386,DELDPCC016,25-07-2024 16:05,36,109,106,0,0,36.9,50.8,5,0
62389,DELDPCC016,25-07-2024 16:20,36,109,106,0,0,37,51.1,5,0
62393,DELDPCC016,25-07-2024 16:30,36,109,106,0,0,37,51.5,5,0
62398,DELDPCC016,25-07-2024 16:45,36,109,106,0,0,37.1,50.8,5,0
62400,DELDPCC016,25-07-2024 16:50,36,109,106,0,0,37,50.4,5,0
62405,DELDPCC016,25-07-2024 17:05,35,86,86,0,0,36.6,52.6,5,0
62408,DELDPCC016,25-07-2024 17:15,35,86,86,0,0,36.6,52.5,5,0
62412,DELDPCC016,25-07-2024 17:30,35,86,86,0,0,36.3,53.5,5,0
62417,DELDPCC016,25-07-2024 17:45,35,86,86,0,0,35.7,55.3,5,0
62419,DELDPCC016,25-07-2024 17:50,35,86,86,0,0,35.7,56,5,0
62423,DELDPCC016,25-07-2024 18:05,42,119,113,0,0,35.2,57.2,5,0
62426,DELDPCC016,25-07-2024 18:20,42,119,113,0,0,34.8,58.8,5,0
62430,DELDPCC016,25-07-2024 18:30,42,119,113,0,0,34.6,60,5,0
62435,DELDPCC016,25-07-2024 18:45,42,119,113,0,0,34.5,60.3,5,0
62437,DELDPCC016,25-07-2024 18:50,42,119,113,0,0,34.4,61,5,0
62442,DELDPCC016,25-07-2024 19:05,55,147,131,0,0,34.1,62.3,5,0
62445,DELDPCC016,25-07-2024 19:20,55,147,131,0,0,33.8,65.2,5,0
62448,DELDPCC016,25-07-2024 19:30,55,147,131,0,0,33.6,66,5,0
62454,DELDPCC016,25-07-2024 19:45,55,147,131,0,0,33.4,67,5,0
62456,DELDPCC016,25-07-2024 19:50,55,147,131,0,0,33.4,68.9,5,0
62459,DELDPCC016,25-07-2024 20:05,57,255,205,0,0,33.1,71.8,5,0
62464,DELDPCC016,25-07-2024 20:15,57,255,205,0,0,33,72.6,5,0
62469,DELDPCC016,25-07-2024 20:30,57,255,205,0,0,32.8,72.8,5,0
62474,DELDPCC016,25-07-2024 20:45,57,255,205,0,0,32.6,73.7,5,0
62476,DELDPCC016,25-07-2024 20:50,57,255,205,0,0,32.6,73.7,5,0
62481,DELDPCC016,25-07-2024 21:05,36,119,113,0,0,32.5,72.7,5,0
62484,DELDPCC016,25-07-2024 21:20,36,119,113,0,0,32.4,71.7,5,0
62488,DELDPCC016,25-07-2024 21:30,36,119,113,0,0,32.4,71.9,5,0
62493,DELDPCC016,25-07-2024 21:45,36,119,113,0,0,32.4,72.2,5,0
62495,DELDPCC016,25-07-2024 21:50,36,119,113,0,0,32.3,72.4,5,0
62498,DELDPCC016,25-07-2024 22:05,24,106,104,0,0,32.3,72.8,5,0
62503,DELDPCC016,25-07-2024 22:20,24,106,104,0,0,32.2,72.7,5,0
62507,DELDPCC016,25-07-2024 22:30,24,106,104,0,0,32.2,73,5,0
62512,DELDPCC016,25-07-2024 22:45,24,106,104,0,0,32.2,73.8,5,0
62515,DELDPCC016,25-07-2024 22:50,24,106,104,0,0,32.2,73.9,5,0
62519,DELDPCC016,25-07-2024 23:05,28,115,110,0,0,32.2,74.5,5,0
62522,DELDPCC016,25-07-2024 23:20,28,115,110,0,0,32.1,74.8,5,0
62526,DELDPCC016,25-07-2024 23:30,28,115,110,0,0,32.1,75.1,5,0
62531,DELDPCC016,25-07-2024 23:45,28,115,110,0,0,32.2,75.3,5,0
62533,DELDPCC016,25-07-2024 23:50,28,115,110,0,0,32.2,75.3,5,0
62538,DELDPCC016,26-07-2024 00:05,34,113,109,0,0,32.2,75.1,5,0
62541,DELDPCC016,26-07-2024 00:20,34,113,109,0,0,32.1,75.6,5,0
62545,DELDPCC016,26-07-2024 00:30,34,113,109,0,0,32.1,76,5,0
62550,DELDPCC016,26-07-2024 00:45,34,113,109,0,0,32,76.7,5,0
62555,DELDPCC016,26-07-2024 00:50,34,113,109,0,0,32,77.1,5,0
62559,DELDPCC016,26-07-2024 01:05,44,120,113,0,0,31.8,78.3,5,0
62564,DELDPCC016,26-07-2024 01:20,44,120,113,0,0,31.7,79.5,5,0
62566,DELDPCC016,26-07-2024 01:30,44,120,113,0,0,31.7,79.4,5,0
62572,DELDPCC016,26-07-2024 01:45,44,120,113,0,0,31.7,79.5,5,0
62574,DELDPCC016,26-07-2024 01:50,44,120,113,0,0,31.7,79.1,5,0
62581,DELDPCC016,26-07-2024 02:05,44,108,105,0,0,31.8,79.1,5,0
62585,DELDPCC016,26-07-2024 02:20,44,108,105,0,0,31.7,79.4,5,0
62588,DELDPCC016,26-07-2024 02:30,44,108,105,0,0,31.7,79.8,5,0
62595,DELDPCC016,26-07-2024 02:45,44,108,105,0,0,31.6,79.8,5,0
62598,DELDPCC016,26-07-2024 02:50,44,108,105,0,0,31.6,80,5,0
62605,DELDPCC016,26-07-2024 03:05,42,88,88,0,0,31.5,80.2,5,0
62608,DELDPCC016,26-07-2024 03:20,42,88,88,0,0,31.4,81,5,0
62611,DELDPCC016,26-07-2024 03:30,42,88,88,0,0,31.4,81.7,5,0
62617,DELDPCC016,26-07-2024 03:45,42,88,88,0,0,31.3,82.3,5,0
62619,DELDPCC016,26-07-2024 03:50,42,88,88,0,0,31.3,82.2,5,0
62626,DELDPCC016,26-07-2024 04:05,56,110,107,0,0,31.1,81.2,5,0
62630,DELDPCC016,26-07-2024 04:20,56,110,107,0,0,31.1,79.9,5,0
62635,DELDPCC016,26-07-2024 04:30,56,110,107,0,0,31.1,79.2,5,0
62642,DELDPCC016,26-07-2024 04:45,56,110,107,0,0,31.2,79.5,5,0
62645,DELDPCC016,26-07-2024 04:50,56,110,107,0,0,31.1,79.5,5,0
62650,DELDPCC016,26-07-2024 05:05,38,82,82,0,0,31,79.5,5,0
62653,DELDPCC016,26-07-2024 05:20,38,82,82,0,0,31,79.9,5,0
62665,DELDPCC016,26-07-2024 05:30,38,82,82,0,0,30.8,80.3,5,0
62693,DELDPCC016,26-07-2024 05:45,38,82,82,0,0,30.4,81.6,5,0
62707,DELDPCC016,26-07-2024 05:50,38,82,82,0,0,30.3,82.4,5,0
62717,DELDPCC016,26-07-2024 06:05,23,51,51,0,0,30.3,83.6,5,0
62732,DELDPCC016,26-07-2024 06:15,23,51,51,0,0,30.2,83.6,5,0
62747,DELDPCC016,26-07-2024 06:30,23,51,51,0,0,30.2,83.9,5,0
62773,DELDPCC016,26-07-2024 06:45,23,51,51,0,0,30.1,83.5,5,0
62786,DELDPCC016,26-07-2024 06:50,23,51,51,0,0,30.1,83.7,5,0
62798,DELDPCC016,26-07-2024 07:05,13,36,45,0,0,30,84.5,5,0
62812,DELDPCC016,26-07-2024 07:15,13,36,45,0,0,30.1,84.4,5,0
62828,DELDPCC016,26-07-2024 07:30,13,36,40,0,0,30,84.5,5,0
62853,DELDPCC016,26-07-2024 07:45,13,36,109,0,0,30.1,85.3,5,0
62866,DELDPCC016,26-07-2024 07:50,13,36,116,0,0,30.2,85.2,5,0
62884,DELDPCC016,26-07-2024 08:05,16,30,95,0,0,30.4,85,5,0
62895,DELDPCC016,26-07-2024 08:20,16,30,65,0,0,30.5,83.9,5,0
62908,DELDPCC016,26-07-2024 08:30,16,30,60,0,0,30.8,83.1,5,0
62934,DELDPCC016,26-07-2024 08:45,16,30,95,0,0,31.2,82.1,5,0
62947,DELDPCC016,26-07-2024 08:50,16,30,70,0,0,31.3,81.5,5,0
62965,DELDPCC016,26-07-2024 09:05,23,76,76,0,0,31.5,80.4,5,0
62976,DELDPCC016,26-07-2024 09:20,23,76,76,0,0,31.9,78.9,5,0
62989,DELDPCC016,26-07-2024 09:30,23,76,76,0,0,32.4,77.3,5,0
63015,DELDPCC016,26-07-2024 09:45,23,76,76,0,0,32.7,75.1,5,0
63027,DELDPCC016,26-07-2024 09:50,23,76,76,0,0,32.7,75.7,5,0
63043,DELDPCC016,26-07-2024 10:05,31,143,129,0,0,33.2,73.2,5,0
63054,DELDPCC016,26-07-2024 10:15,31,143,129,0,0,33.4,72.2,5,0
63066,DELDPCC016,26-07-2024 10:30,31,143,129,0,0,33.4,71.2,5,0
63091,DELDPCC016,26-07-2024 10:45,31,143,129,0,0,33.4,71.1,5,0
63103,DELDPCC016,26-07-2024 10:50,31,143,129,0,0,33.6,70.9,5,0
63119,DELDPCC016,26-07-2024 11:05,36,153,135,0,0,34.1,69.3,5,0
63130,DELDPCC016,26-07-2024 11:20,36,153,135,0,0,34.8,66.5,5,0
63144,DELDPCC016,26-07-2024 11:30,36,153,135,0,0,35.2,62.4,5,0
63167,DELDPCC016,26-07-2024 11:45,36,153,135,0,0,35.5,62.2,5,0
63179,DELDPCC016,26-07-2024 11:50,36,153,135,0,0,35.4,60.9,5,0
63191,DELDPCC016,26-07-2024 12:05,45,147,131,0,0,34.8,63.4,5,0
63204,DELDPCC016,26-07-2024 12:15,45,147,131,0,0,34.7,64,5,0
63217,DELDPCC016,26-07-2024 12:30,45,147,131,0,0,34.7,64.8,5,0
63239,DELDPCC016,26-07-2024 12:45,45,147,131,0,0,33.9,67.9,5,0
63250,DELDPCC016,26-07-2024 12:50,45,147,131,0,0,33.6,69.2,5,0
63266,DELDPCC016,26-07-2024 13:05,56,164,143,0,0,33.2,72.2,5,0
63277,DELDPCC016,26-07-2024 13:20,56,164,143,0,0,32.9,75.9,5,0
63288,DELDPCC016,26-07-2024 13:30,56,164,143,0,0,32.3,79.6,5,0
63312,DELDPCC016,26-07-2024 13:45,56,164,143,0,0,31.6,83.3,5,0
63326,DELDPCC016,26-07-2024 13:50,56,164,143,0,0,31.5,82.9,5,0
63340,DELDPCC016,26-07-2024 14:05,59,136,124,0,0,31.5,82.8,5,0
63353,DELDPCC016,26-07-2024 14:15,59,136,124,0,0,31.4,81.6,5,0
63365,DELDPCC016,26-07-2024 14:30,59,136,124,0,0,31.5,80.9,5,0
63390,DELDPCC016,26-07-2024 14:45,59,136,124,0,0,31.8,80.8,5,0
63406,DELDPCC016,26-07-2024 14:50,59,136,124,0,0,31.9,79.1,5,0
63417,DELDPCC016,26-07-2024 15:05,29,49,50,0,0,32.2,77.4,5,0
63430,DELDPCC016,26-07-2024 15:20,29,49,70,0,0,32.7,76.2,5,0
63444,DELDPCC016,26-07-2024 15:30,29,49,65,0,0,33.1,72.5,5,0
63468,DELDPCC016,26-07-2024 15:45,29,49,49,0,0,33.5,68.9,5,0
63480,DELDPCC016,26-07-2024 15:50,29,49,49,0,0,33.6,69.3,5,0
63497,DELDPCC016,26-07-2024 16:05,41,88,88,0,0,33.8,70.3,5,0
63508,DELDPCC016,26-07-2024 16:15,41,88,88,0,0,33.8,70.9,5,0
63520,DELDPCC016,26-07-2024 16:30,41,88,88,0,0,33.8,71.4,5,0
63545,DELDPCC016,26-07-2024 16:45,41,88,88,0,0,33.8,70.6,5,0
63557,DELDPCC016,26-07-2024 16:50,41,88,88,0,0,33.9,70.2,5,0
63572,DELDPCC016,26-07-2024 17:05,63,146,131,0,0,33.9,68.4,5,0
63583,DELDPCC016,26-07-2024 17:15,63,146,131,0,0,34.1,67.4,5,0
63596,DELDPCC016,26-07-2024 17:30,63,146,131,0,0,34.2,67,5,0
63623,DELDPCC016,26-07-2024 17:45,63,146,131,0,0,34.2,68.4,5,0
63637,DELDPCC016,26-07-2024 17:50,63,146,131,0,0,34.1,68.4,5,0
63648,DELDPCC016,26-07-2024 18:05,58,129,119,0,0,33.9,70.1,5,0
63662,DELDPCC016,26-07-2024 18:15,58,129,119,0,0,33.8,69.8,5,0
63677,DELDPCC016,26-07-2024 18:30,58,129,119,0,0,33.7,70.7,5,0
63701,DELDPCC016,26-07-2024 18:45,58,129,119,0,0,33.5,71.9,5,0
63713,DELDPCC016,26-07-2024 18:55,58,129,119,0,0,33.3,73.2,5,0
63730,DELDPCC016,26-07-2024 19:05,72,180,153,0,0,33.1,73.9,5,0
63741,DELDPCC016,26-07-2024 19:20,72,180,153,0,0,32.8,75.2,5,0
63755,DELDPCC016,26-07-2024 19:30,72,180,153,0,0,32.7,75.9,5,0
63781,DELDPCC016,26-07-2024 19:45,72,180,153,0,0,32.6,76,5,0
63793,DELDPCC016,26-07-2024 19:50,72,180,153,0,0,32.6,76.3,5,0
63809,DELDPCC016,26-07-2024 20:05,97,228,223,0,0,32.5,77.3,5,0
63820,DELDPCC016,26-07-2024 20:15,97,228,223,0,0,32.3,78.5,5,0
63836,DELDPCC016,26-07-2024 20:30,97,228,223,0,0,32.2,79.2,5,0
63860,DELDPCC016,26-07-2024 20:45,97,228,223,0,0,32.1,80.4,5,0
63873,DELDPCC016,26-07-2024 20:50,97,228,223,0,0,32.1,80.2,5,0
63889,DELDPCC016,26-07-2024 21:05,101,269,237,0,0,32,80.2,5,0
63900,DELDPCC016,26-07-2024 21:15,101,269,237,0,0,32.1,80.4,5,0
63914,DELDPCC016,26-07-2024 21:30,101,269,237,0,0,32.2,79.1,5,0
63939,DELDPCC016,26-07-2024 21:45,101,269,237,0,0,32.4,78.1,5,0
63953,DELDPCC016,26-07-2024 21:50,101,269,237,0,0,32.4,78.2,5,0
63965,DELDPCC016,26-07-2024 22:05,127,305,305,0,0,32.4,78,5,0
63978,DELDPCC016,26-07-2024 22:15,127,305,305,0,0,32.4,77.5,5,0
63993,DELDPCC016,26-07-2024 22:30,127,305,305,0,0,32.5,76.8,5,0
64017,DELDPCC016,26-07-2024 22:45,127,305,305,0,0,32.5,77.3,5,0
64029,DELDPCC016,26-07-2024 22:50,127,305,305,0,0,32.5,77.7,5,0
64042,DELDPCC016,26-07-2024 23:05,140,257,315,0,0,32.4,79.2,5,0
64056,DELDPCC016,26-07-2024 23:15,140,257,315,0,0,32.3,79.8,5,0
64071,DELDPCC016,26-07-2024 23:30,140,257,315,0,0,32.1,80.7,5,0
64095,DELDPCC016,26-07-2024 23:45,140,257,315,0,0,31.9,81.4,5,0
64107,DELDPCC016,26-07-2024 23:50,140,257,315,0,0,31.9,81.7,5,0
64119,DELDPCC016,27-07-2024 00:05,122,241,302,0,0,31.8,81.9,5,0
64135,DELDPCC016,27-07-2024 00:20,122,241,302,0,0,31.7,82.1,5,0
64146,DELDPCC016,27-07-2024 00:30,122,241,302,0,0,31.7,82,5,0
64172,DELDPCC016,27-07-2024 00:45,122,241,302,0,0,31.6,82.1,5,0
64184,DELDPCC016,27-07-2024 00:50,122,241,302,0,0,31.6,82.1,5,0
64200,DELDPCC016,27-07-2024 01:05,96,192,220,0,0,31.5,82.6,5,0
64211,DELDPCC016,27-07-2024 01:20,96,192,220,0,0,31.4,82.7,5,0
64224,DELDPCC016,27-07-2024 01:30,96,192,220,0,0,31.4,82.6,5,0
64250,DELDPCC016,27-07-2024 01:45,96,192,220,0,0,31.4,82.7,5,0
64263,DELDPCC016,27-07-2024 01:50,96,192,220,0,0,31.4,82.7,5,0
64279,DELDPCC016,27-07-2024 02:05,85,168,183,0,0,31.5,82.2,5,0
64290,DELDPCC016,27-07-2024 02:20,85,168,183,0,0,31.4,81.6,5,0
64303,DELDPCC016,27-07-2024 02:30,85,168,183,0,0,31.5,81.5,5,0
64329,DELDPCC016,27-07-2024 02:45,85,168,183,0,0,31.5,81.4,5,0
64341,DELDPCC016,27-07-2024 02:50,85,168,183,0,0,31.5,81.5,5,0
64356,DELDPCC016,27-07-2024 03:05,53,113,109,0,0,31.4,81.5,5,0
64367,DELDPCC016,27-07-2024 03:15,53,113,109,0,0,31.3,81.7,5,0
64380,DELDPCC016,27-07-2024 03:30,53,113,109,0,0,31.2,82.2,5,0
64406,DELDPCC016,27-07-2024 03:45,53,113,109,0,0,31,82.7,5,0
64418,DELDPCC016,27-07-2024 03:50,53,113,109,0,0,31,83.4,5,0
64437,DELDPCC016,27-07-2024 04:05,53,173,149,0,0,31.1,82.7,5,0
64447,DELDPCC016,27-07-2024 04:20,53,173,149,0,0,31.2,81.8,5,0
64461,DELDPCC016,27-07-2024 04:30,53,173,149,0,0,31.2,81.6,5,0
64487,DELDPCC016,27-07-2024 04:45,53,173,149,0,0,31.2,81.9,5,0
64501,DELDPCC016,27-07-2024 04:50,53,173,149,0,0,31.2,82,5,0
64513,DELDPCC016,27-07-2024 05:05,50,126,117,0,0,31.2,81.5,5,0
64527,DELDPCC016,27-07-2024 05:20,50,126,117,0,0,31.2,81.1,5,0
64542,DELDPCC016,27-07-2024 05:30,50,126,117,0,0,31.3,81.2,5,0
64566,DELDPCC016,27-07-2024 05:45,50,126,117,0,0,31.3,81.3,5,0
64579,DELDPCC016,27-07-2024 05:50,50,126,117,0,0,31.3,81.6,5,0
64594,DELDPCC016,27-07-2024 06:05,34,101,101,0,0,31.2,82,5,0
64605,DELDPCC016,27-07-2024 06:20,34,101,101,0,0,31.1,82,5,0
64618,DELDPCC016,27-07-2024 06:30,34,101,101,0,0,31.2,81.8,5,0
64644,DELDPCC016,27-07-2024 06:45,34,101,101,0,0,31.4,81.3,5,0
64656,DELDPCC016,27-07-2024 06:50,34,101,101,0,0,31.5,81.2,5,0
64673,DELDPCC016,27-07-2024 07:05,48,173,149,0,0,31.7,80.4,5,0
64684,DELDPCC016,27-07-2024 07:20,48,173,149,0,0,31.8,80.2,5,0
64697,DELDPCC016,27-07-2024 07:30,48,173,149,0,0,31.9,79.8,5,0
64723,DELDPCC016,27-07-2024 07:45,48,173,149,0,0,32.3,78,5,0
64735,DELDPCC016,27-07-2024 07:50,48,173,149,0,0,32.4,77.4,5,0
64749,DELDPCC016,27-07-2024 08:05,55,175,150,0,0,32.5,76.9,5,0
64765,DELDPCC016,27-07-2024 08:20,55,175,150,0,0,32.5,76.3,5,0
64778,DELDPCC016,27-07-2024 08:30,55,175,150,0,0,32.5,76.6,5,0
64802,DELDPCC016,27-07-2024 08:45,55,175,150,0,0,33.1,74.5,5,0
64814,DELDPCC016,27-07-2024 08:50,55,175,150,0,0,33,75,5,0
64828,DELDPCC016,27-07-2024 09:05,53,185,157,0,0,33.4,73.4,5,0
64841,DELDPCC016,27-07-2024 09:20,53,185,157,0,0,34.1,69.9,5,0
64853,DELDPCC016,27-07-2024 09:30,53,185,157,0,0,34.2,70.1,5,0
64879,DELDPCC016,27-07-2024 09:45,53,185,157,0,0,34.5,67.7,5,0
64891,DELDPCC016,27-07-2024 09:50,53,185,157,0,0,34.2,68.3,5,0
64907,DELDPCC016,27-07-2024 10:05,47,214,176,0,0,33.3,71.8,5,0
64918,DELDPCC016,27-07-2024 10:15,47,214,176,0,0,33.3,73.8,5,0
64933,DELDPCC016,27-07-2024 10:30,47,214,176,0,0,33.4,73.8,5,0
64957,DELDPCC016,27-07-2024 10:45,47,214,176,0,0,34.2,71,5,0
64969,DELDPCC016,27-07-2024 10:50,47,214,176,0,0,34.2,70.6,5,0
64983,DELDPCC016,27-07-2024 11:05,55,202,168,0,0,34.6,69.3,5,0
64996,DELDPCC016,27-07-2024 11:20,55,202,168,0,0,35.4,65.3,5,0
65011,DELDPCC016,27-07-2024 11:30,55,202,168,0,0,35.8,63,5,0
65035,DELDPCC016,27-07-2024 11:45,55,202,168,0,0,35.2,65.5,5,0
65047,DELDPCC016,27-07-2024 11:50,55,202,168,0,0,35.3,66,5,0
65063,DELDPCC016,27-07-2024 12:05,62,190,160,0,0,34.8,67.2,5,0
65074,DELDPCC016,27-07-2024 12:20,62,190,160,0,0,35.3,65.7,5,0
65087,DELDPCC016,27-07-2024 12:30,62,190,160,0,0,35.7,62.4,5,0
65113,DELDPCC016,27-07-2024 12:45,62,190,160,0,0,36.2,60,5,0
65126,DELDPCC016,27-07-2024 12:50,62,190,160,0,0,36,60.8,5,0
65142,DELDPCC016,27-07-2024 13:05,84,192,180,0,0,36.5,57.8,5,0
65153,DELDPCC016,27-07-2024 13:15,84,192,180,0,0,36.5,57.5,5,0
65166,DELDPCC016,27-07-2024 13:30,84,192,180,0,0,36.1,60.3,5,0
65192,DELDPCC016,27-07-2024 13:45,84,192,180,0,0,36.8,55.6,5,0
65205,DELDPCC016,27-07-2024 13:55,84,192,180,0,0,36.8,54.6,5,0
65221,DELDPCC016,27-07-2024 14:05,78,184,160,0,0,36.8,54.1,5,0
65232,DELDPCC016,27-07-2024 14:15,78,184,160,0,0,36.5,57.1,5,0
65245,DELDPCC016,27-07-2024 14:30,78,184,160,0,0,36.2,58.5,5,0
65270,DELDPCC016,27-07-2024 14:45,78,184,160,0,0,35.6,60.8,5,0
65282,DELDPCC016,27-07-2024 14:50,78,184,160,0,0,35.5,61.1,5,0
65296,DELDPCC016,27-07-2024 15:05,90,200,200,0,0,34.1,63.9,5,0
65309,DELDPCC016,27-07-2024 15:20,90,200,200,0,0,33.2,68.3,5,0
65324,DELDPCC016,27-07-2024 15:30,90,200,200,0,0,32.9,67.2,5,0
65348,DELDPCC016,27-07-2024 15:45,90,200,200,0,0,32.8,68.6,5,0
65362,DELDPCC016,27-07-2024 15:50,90,200,200,0,0,32.9,68.8,5,0
65376,DELDPCC016,27-07-2024 16:05,34,93,93,0,0,33.2,69.1,5,0
65387,DELDPCC016,27-07-2024 16:20,34,93,93,0,0,33.2,69.5,5,0
65402,DELDPCC016,27-07-2024 16:30,34,93,93,0,0,33.3,70.1,5,0
65424,DELDPCC016,27-07-2024 16:45,34,93,93,0,0,33.6,69.7,5,0
65437,DELDPCC016,27-07-2024 16:50,34,93,93,0,0,33.7,69.6,5,0
65450,DELDPCC016,27-07-2024 17:05,38,107,105,0,0,33.9,69.5,5,0
65463,DELDPCC016,27-07-2024 17:15,38,107,105,0,0,34.1,69.7,5,0
65475,DELDPCC016,27-07-2024 17:30,38,107,105,0,0,34.2,69.3,5,0
65499,DELDPCC016,27-07-2024 17:45,38,107,105,0,0,34.5,68.7,5,0
65511,DELDPCC016,27-07-2024 17:50,38,107,105,0,0,34.6,68.4,5,0
65526,DELDPCC016,27-07-2024 18:05,52,162,141,0,0,34.3,67.7,5,0
65537,DELDPCC016,27-07-2024 18:15,52,162,141,0,0,33.6,69.5,5,0
65549,DELDPCC016,27-07-2024 18:30,52,162,141,0,0,32.2,75.6,5,0
65574,DELDPCC016,27-07-2024 18:45,52,162,141,0,0,31.9,77.2,5,0
65587,DELDPCC016,27-07-2024 18:50,52,162,141,0,0,31.9,77,5,0
65602,DELDPCC016,27-07-2024 19:05,25,168,145,0,0,31.8,77.4,5,0
65613,DELDPCC016,27-07-2024 19:15,25,168,145,0,0,31.4,80.8,5,0
65625,DELDPCC016,27-07-2024 19:30,25,168,145,0,0,31,82.9,5,0
65650,DELDPCC016,27-07-2024 19:45,25,168,145,0,0,31,84.6,5,0
65664,DELDPCC016,27-07-2024 19:50,25,168,145,0,0,31.1,84.6,5,0
65675,DELDPCC016,27-07-2024 20:05,25,43,101,0,0,31.1,85.1,5,0
65688,DELDPCC016,27-07-2024 20:20,25,43,90,0,0,31.1,84.9,5,0
65700,DELDPCC016,27-07-2024 20:30,25,43,60,0,0,31,84.2,5,0
65724,DELDPCC016,27-07-2024 20:45,25,43,85,0,0,31,84.3,5,0
65736,DELDPCC016,27-07-2024 20:50,25,43,106,0,0,31,84.5,5,0
65751,DELDPCC016,27-07-2024 21:05,33,54,65,0,0,31,83.9,5,0
65762,DELDPCC016,27-07-2024 21:20,33,54,90,0,0,31,84.3,5,0
65776,DELDPCC016,27-07-2024 21:30,33,54,75,0,0,31.1,84.7,5,0
65799,DELDPCC016,27-07-2024 21:45,33,54,116,0,0,31.1,84.9,5,0
65811,DELDPCC016,27-07-2024 21:50,33,54,112,0,0,31.1,84.9,5,0
