CreatedDate,pm25_Lakshmi K: Kitchen,pm10_Lakshmi K: Kitchen,aqi_Lakshmi K: Kitchen,co2_Lakshmi K: Kitchen,voc_Lakshmi K: Kitchen,temperature_Lakshmi K: Kitchen,humidity_Lakshmi K: Kitchen,battery_Lakshmi K: Kitchen
2024-07-16 00:15:00,40.0000,48.0000,67,463.0000,1198.0000,33.0,60.0000,100
2024-07-16 00:30:00,40.0000,49.0000,67,467.0000,1153.0000,33.0,61.0000,100
2024-07-16 00:45:00,40.0000,49.0000,67,467.0000,1138.0000,33.0,61.0000,100
2024-07-16 01:00:00,41.0000,51.0000,68,466.0000,1076.0000,33.0,61.0000,100
2024-07-16 01:15:00,42.0000,52.0000,70,463.0000,1049.0000,33.0,61.0000,100
2024-07-16 01:30:00,42.0000,52.0000,70,464.0000,1093.0000,33.0,61.0000,100
2024-07-16 01:45:00,42.0000,51.0000,70,464.0000,1085.0000,33.0,61.0000,100
2024-07-16 02:00:00,42.0000,51.0000,70,461.0000,979.0000,33.0,61.0000,100
2024-07-16 02:15:00,41.0000,51.0000,68,457.0000,863.0000,33.0,61.0000,100
2024-07-16 02:30:00,41.0000,50.0000,68,454.0000,838.0000,33.0,61.0000,100
2024-07-16 02:45:00,41.0000,50.0000,68,454.0000,803.0000,33.0,61.0000,100
2024-07-16 03:00:00,41.0000,50.0000,68,456.0000,791.0000,33.0,60.0000,100
2024-07-16 03:15:00,42.0000,51.0000,70,457.0000,776.0000,33.0,61.0000,100
2024-07-16 03:30:00,43.0000,53.0000,72,456.0000,759.0000,33.0,61.0000,100
2024-07-16 03:45:00,45.0000,55.0000,75,454.0000,728.0000,33.0,61.0000,100
2024-07-16 04:00:00,45.0000,56.0000,75,451.0000,726.0000,33.0,61.0000,100
2024-07-16 04:15:00,45.0000,56.0000,75,451.0000,730.0000,33.0,61.0000,100
2024-07-16 04:30:00,45.0000,56.0000,75,451.0000,730.0000,33.0,61.0000,100
2024-07-16 04:45:00,45.0000,56.0000,75,456.0000,743.0000,33.0,61.0000,100
2024-07-16 05:00:00,45.0000,55.0000,75,455.0000,767.0000,33.0,61.0000,100
2024-07-16 05:15:00,45.0000,56.0000,75,455.0000,808.0000,33.0,61.0000,100
2024-07-16 05:30:00,46.0000,57.0000,77,449.0000,844.0000,32.0,62.0000,100
2024-07-16 05:45:00,45.0000,56.0000,75,446.0000,813.0000,32.0,62.0000,100
2024-07-16 06:00:00,45.0000,55.0000,75,448.0000,819.0000,33.0,62.0000,100
2024-07-16 06:15:00,45.0000,56.0000,75,452.0000,854.0000,33.0,62.0000,100
2024-07-16 06:30:00,46.0000,56.0000,77,453.0000,712.0000,33.0,62.0000,100
2024-07-16 06:45:00,46.0000,57.0000,77,452.0000,219.0000,33.0,62.0000,100
2024-07-16 07:00:00,48.0000,60.0000,80,459.0000,191.0000,32.0,62.0000,100
2024-07-16 07:15:00,50.0000,62.0000,83,527.0000,323.0000,32.0,62.0000,100
2024-07-16 07:30:00,57.0000,72.0000,95,711.0000,365.0000,33.0,64.0000,100
2024-07-16 07:45:00,52.0000,65.0000,87,462.0000,208.0000,33.0,63.0000,100
2024-07-16 08:00:00,53.0000,66.0000,88,451.0000,221.0000,33.0,63.0000,100
2024-07-16 08:15:00,111.0000,129.0000,270,839.0000,558.0000,33.0,64.0000,100
2024-07-16 08:30:00,60.0000,76.0000,100,592.0000,234.0000,33.0,64.0000,100
2024-07-16 08:45:00,60.0000,75.0000,100,560.0000,362.0000,33.0,63.0000,100
2024-07-16 09:00:00,119.0000,137.0000,297,656.0000,293.0000,33.0,63.0000,100
2024-07-16 09:15:00,55.0000,69.0000,92,474.0000,126.0000,33.0,62.0000,100
2024-07-16 09:30:00,51.0000,63.0000,85,446.0000,92.0000,33.0,63.0000,100
2024-07-16 09:45:00,46.0000,56.0000,77,426.0000,83.0000,33.0,62.0000,100
2024-07-16 10:00:00,47.0000,58.0000,78,417.0000,89.0000,33.0,63.0000,100
2024-07-16 10:15:00,50.0000,63.0000,83,420.0000,72.0000,33.0,62.0000,100
2024-07-16 10:30:00,54.0000,67.0000,90,423.0000,56.0000,33.0,62.0000,100
2024-07-16 10:45:00,58.0000,73.0000,97,421.0000,44.0000,33.0,62.0000,100
2024-07-16 11:00:00,64.0000,80.0000,113,752.0000,329.0000,33.0,64.0000,100
2024-07-16 11:15:00,75.0000,93.0000,150,598.0000,215.0000,33.0,63.0000,100
2024-07-16 11:30:00,109.0000,126.0000,263,846.0000,304.0000,33.0,66.0000,100
2024-07-16 11:45:00,57.0000,71.0000,95,639.0000,132.0000,33.0,62.0000,100
2024-07-16 12:00:00,58.0000,73.0000,97,774.0000,119.0000,34.0,63.0000,100
2024-07-16 12:15:00,49.0000,60.0000,82,620.0000,87.0000,34.0,61.0000,100
2024-07-16 12:30:00,45.0000,55.0000,75,433.0000,45.0000,34.0,59.0000,100
2024-07-16 12:45:00,45.0000,55.0000,75,416.0000,37.0000,34.0,58.0000,100
2024-07-16 13:00:00,45.0000,56.0000,75,409.0000,47.0000,34.0,57.0000,100
2024-07-16 13:15:00,47.0000,59.0000,78,409.0000,37.0000,34.0,56.0000,100
2024-07-16 13:30:00,48.0000,59.0000,80,409.0000,48.0000,34.0,56.0000,100
2024-07-16 13:45:00,48.0000,59.0000,80,410.0000,60.0000,34.0,57.0000,100
2024-07-16 14:00:00,41.0000,50.0000,68,411.0000,84.0000,34.0,56.0000,100
2024-07-16 14:15:00,39.0000,48.0000,65,410.0000,59.0000,34.0,56.0000,100
2024-07-16 14:30:00,38.0000,46.0000,63,408.0000,57.0000,34.0,55.0000,100
2024-07-16 14:45:00,30.0000,36.0000,50,417.0000,171.0000,34.0,54.0000,100
2024-07-16 15:00:00,26.0000,31.0000,43,817.0000,599.0000,34.0,54.0000,100
2024-07-16 15:15:00,25.0000,30.0000,42,634.0000,286.0000,34.0,55.0000,100
2024-07-16 15:30:00,24.0000,29.0000,40,425.0000,110.0000,34.0,55.0000,100
2024-07-16 15:45:00,23.0000,28.0000,38,414.0000,91.0000,34.0,53.0000,100
2024-07-16 16:00:00,22.0000,27.0000,37,408.0000,46.0000,34.0,52.0000,100
2024-07-16 16:15:00,23.0000,28.0000,38,490.0000,148.0000,34.0,53.0000,100
2024-07-16 16:30:00,21.0000,25.0000,35,423.0000,78.0000,34.0,52.0000,100
2024-07-16 16:45:00,19.0000,23.0000,32,413.0000,82.0000,34.0,51.0000,100
2024-07-16 17:00:00,22.0000,27.0000,37,410.0000,84.0000,34.0,52.0000,100
2024-07-16 17:15:00,25.0000,29.0000,42,409.0000,83.0000,34.0,53.0000,100
2024-07-16 17:30:00,30.0000,37.0000,50,678.0000,465.0000,34.0,54.0000,100
2024-07-16 17:45:00,33.0000,39.0000,55,549.0000,350.0000,35.0,54.0000,100
2024-07-16 18:00:00,25.0000,30.0000,42,426.0000,150.0000,34.0,53.0000,100
2024-07-16 18:15:00,26.0000,31.0000,43,415.0000,160.0000,34.0,53.0000,100
2024-07-16 18:30:00,31.0000,37.0000,52,414.0000,153.0000,34.0,54.0000,100
2024-07-16 18:45:00,48.0000,59.0000,80,413.0000,151.0000,34.0,57.0000,100
2024-07-16 19:00:00,45.0000,55.0000,75,416.0000,228.0000,34.0,57.0000,100
2024-07-16 19:15:00,37.0000,45.0000,62,420.0000,302.0000,34.0,56.0000,100
2024-07-16 19:30:00,35.0000,43.0000,58,422.0000,350.0000,34.0,56.0000,100
2024-07-16 19:45:00,36.0000,44.0000,60,420.0000,359.0000,34.0,57.0000,100
2024-07-16 20:00:00,37.0000,45.0000,62,421.0000,390.0000,34.0,58.0000,100
2024-07-16 20:15:00,42.0000,51.0000,70,422.0000,418.0000,34.0,58.0000,100
2024-07-16 20:30:00,43.0000,53.0000,72,434.0000,474.0000,34.0,59.0000,100
2024-07-16 20:45:00,44.0000,54.0000,73,443.0000,551.0000,34.0,59.0000,100
2024-07-16 21:00:00,45.0000,56.0000,75,464.0000,702.0000,34.0,59.0000,100
2024-07-16 21:15:00,46.0000,57.0000,77,487.0000,1078.0000,34.0,60.0000,100
2024-07-16 21:30:00,45.0000,55.0000,75,507.0000,748.0000,34.0,61.0000,100
2024-07-16 21:45:00,45.0000,55.0000,75,485.0000,822.0000,34.0,61.0000,100
2024-07-16 22:00:00,43.0000,53.0000,72,480.0000,626.0000,34.0,61.0000,100
2024-07-16 22:15:00,42.0000,52.0000,70,490.0000,615.0000,34.0,61.0000,100
2024-07-16 22:30:00,43.0000,52.0000,72,458.0000,565.0000,34.0,61.0000,100
2024-07-16 22:45:00,44.0000,55.0000,73,447.0000,535.0000,34.0,61.0000,100
2024-07-16 23:00:00,45.0000,56.0000,75,456.0000,531.0000,34.0,61.0000,100
2024-07-16 23:15:00,46.0000,57.0000,77,453.0000,551.0000,34.0,62.0000,100
2024-07-16 23:30:00,46.0000,57.0000,77,452.0000,569.0000,34.0,62.0000,100
2024-07-16 23:45:00,46.0000,57.0000,77,457.0000,579.0000,34.0,62.0000,100
2024-07-17 00:00:00,47.0000,58.0000,78,458.0000,557.0000,34.0,62.0000,100
2024-07-17 00:15:00,46.0000,56.0000,77,458.0000,516.0000,33.0,61.0000,100
2024-07-17 00:30:00,45.0000,56.0000,75,456.0000,495.0000,33.0,61.0000,100
2024-07-17 00:45:00,44.0000,55.0000,73,459.0000,487.0000,33.0,61.0000,100
2024-07-17 01:00:00,41.0000,51.0000,68,462.0000,455.0000,33.0,60.0000,100
2024-07-17 01:15:00,40.0000,49.0000,67,466.0000,419.0000,33.0,59.0000,100
2024-07-17 01:30:00,39.0000,48.0000,65,472.0000,400.0000,33.0,58.0000,100
2024-07-17 01:45:00,37.0000,45.0000,62,483.0000,405.0000,33.0,56.0000,100
2024-07-17 02:00:00,36.0000,44.0000,60,472.0000,360.0000,33.0,56.0000,100
2024-07-17 02:15:00,35.0000,42.0000,58,459.0000,293.0000,33.0,56.0000,100
2024-07-17 02:30:00,35.0000,42.0000,58,453.0000,259.0000,33.0,56.0000,100
2024-07-17 02:45:00,33.0000,39.0000,55,466.0000,272.0000,33.0,56.0000,100
2024-07-17 03:00:00,33.0000,39.0000,55,475.0000,262.0000,33.0,55.0000,100
2024-07-17 03:15:00,34.0000,41.0000,57,475.0000,252.0000,33.0,56.0000,100
2024-07-17 03:30:00,33.0000,39.0000,55,480.0000,259.0000,33.0,56.0000,100
2024-07-17 03:45:00,31.0000,36.0000,52,495.0000,271.0000,33.0,55.0000,100
2024-07-17 04:00:00,31.0000,37.0000,52,490.0000,250.0000,33.0,55.0000,100
2024-07-17 04:15:00,35.0000,41.0000,58,486.0000,240.0000,33.0,56.0000,100
2024-07-17 04:30:00,36.0000,44.0000,60,469.0000,209.0000,33.0,57.0000,100
2024-07-17 04:45:00,38.0000,46.0000,63,468.0000,248.0000,33.0,58.0000,100
2024-07-17 05:00:00,37.0000,45.0000,62,479.0000,411.0000,33.0,58.0000,100
2024-07-17 05:15:00,37.0000,44.0000,62,489.0000,442.0000,33.0,58.0000,100
2024-07-17 05:30:00,35.0000,43.0000,58,497.0000,413.0000,33.0,58.0000,100
2024-07-17 05:45:00,36.0000,44.0000,60,495.0000,409.0000,33.0,58.0000,100
2024-07-17 06:00:00,35.0000,42.0000,58,521.0000,636.0000,33.0,58.0000,100
2024-07-17 06:15:00,40.0000,48.0000,67,519.0000,807.0000,33.0,59.0000,100
2024-07-17 06:30:00,41.0000,50.0000,68,475.0000,379.0000,33.0,59.0000,100
2024-07-17 06:45:00,43.0000,53.0000,72,876.0000,468.0000,33.0,63.0000,100
2024-07-17 07:00:00,51.0000,64.0000,85,936.0000,1023.0000,33.0,63.0000,100
2024-07-17 07:15:00,38.0000,46.0000,63,942.0000,438.0000,33.0,63.0000,100
2024-07-17 07:30:00,38.0000,46.0000,63,841.0000,303.0000,34.0,64.0000,100
2024-07-17 07:45:00,31.0000,37.0000,52,756.0000,319.0000,34.0,62.0000,100
2024-07-17 08:00:00,66.0000,79.0000,120,620.0000,276.0000,34.0,60.0000,100
2024-07-17 08:15:00,42.0000,52.0000,70,600.0000,309.0000,34.0,61.0000,100
2024-07-17 08:30:00,123.0000,140.0000,302,760.0000,545.0000,34.0,62.0000,100
2024-07-17 08:45:00,42.0000,51.0000,70,649.0000,286.0000,34.0,61.0000,100
2024-07-17 09:00:00,35.0000,42.0000,58,502.0000,283.0000,34.0,59.0000,100
2024-07-17 09:15:00,33.0000,39.0000,55,487.0000,270.0000,34.0,59.0000,100
2024-07-17 09:30:00,38.0000,46.0000,63,474.0000,214.0000,34.0,60.0000,100
2024-07-17 09:45:00,38.0000,46.0000,63,434.0000,174.0000,34.0,60.0000,100
2024-07-17 10:00:00,35.0000,42.0000,58,427.0000,148.0000,33.0,60.0000,100
2024-07-17 10:15:00,34.0000,40.0000,57,431.0000,167.0000,34.0,60.0000,100
2024-07-17 10:30:00,29.0000,34.0000,48,428.0000,136.0000,34.0,59.0000,100
2024-07-17 10:45:00,29.0000,34.0000,48,422.0000,105.0000,34.0,59.0000,100
2024-07-17 11:00:00,32.0000,38.0000,53,472.0000,210.0000,34.0,59.0000,100
2024-07-17 11:15:00,30.0000,35.0000,50,451.0000,139.0000,33.0,60.0000,100
2024-07-17 11:30:00,31.0000,36.0000,52,434.0000,99.0000,33.0,60.0000,80
2024-07-17 11:45:00,30.0000,35.0000,50,430.0000,119.0000,33.0,60.0000,80
2024-07-17 12:00:00,32.0000,37.0000,53,431.0000,109.0000,33.0,59.0000,80
2024-07-17 12:15:00,31.0000,37.0000,52,424.0000,88.0000,33.0,58.0000,80
2024-07-17 12:30:00,30.0000,35.0000,50,426.0000,94.0000,34.0,57.0000,80
2024-07-17 12:45:00,33.0000,39.0000,55,414.0000,67.0000,34.0,57.0000,80
2024-07-17 13:00:00,32.0000,38.0000,53,414.0000,67.0000,34.0,55.0000,100
2024-07-17 13:15:00,33.0000,38.0000,55,414.0000,63.0000,34.0,56.0000,100
2024-07-17 13:30:00,34.0000,40.0000,57,419.0000,89.0000,34.0,57.0000,100
2024-07-17 13:45:00,32.0000,38.0000,53,421.0000,59.0000,34.0,57.0000,100
2024-07-17 14:00:00,32.0000,37.0000,53,413.0000,55.0000,34.0,57.0000,100
2024-07-17 14:15:00,32.0000,38.0000,53,415.0000,61.0000,34.0,56.0000,100
2024-07-17 14:30:00,31.0000,36.0000,52,419.0000,110.0000,34.0,56.0000,100
2024-07-17 14:45:00,33.0000,39.0000,55,413.0000,117.0000,34.0,57.0000,100
2024-07-17 15:00:00,32.0000,37.0000,53,414.0000,155.0000,34.0,56.0000,100
2024-07-17 15:15:00,34.0000,40.0000,57,411.0000,152.0000,34.0,57.0000,100
2024-07-17 15:30:00,35.0000,43.0000,58,409.0000,154.0000,34.0,58.0000,100
2024-07-17 15:45:00,35.0000,41.0000,58,407.0000,175.0000,34.0,59.0000,100
2024-07-17 16:00:00,30.0000,35.0000,50,406.0000,224.0000,34.0,60.0000,100
2024-07-17 16:15:00,33.0000,39.0000,55,659.0000,403.0000,34.0,62.0000,100
2024-07-17 16:30:00,32.0000,37.0000,53,539.0000,278.0000,34.0,62.0000,100
2024-07-17 16:45:00,150.0000,210.0000,323,565.0000,998.0000,34.0,60.0000,100
2024-07-17 17:00:00,95.0000,127.0000,217,453.0000,1362.0000,34.0,59.0000,100
2024-07-17 17:15:00,25.0000,30.0000,42,409.0000,554.0000,34.0,58.0000,100
2024-07-17 17:30:00,20.0000,25.0000,33,429.0000,466.0000,34.0,59.0000,100
2024-07-17 17:45:00,22.0000,27.0000,37,408.0000,349.0000,34.0,58.0000,100
2024-07-17 18:00:00,26.0000,31.0000,43,600.0000,766.0000,34.0,59.0000,100
2024-07-17 18:15:00,28.0000,33.0000,47,818.0000,443.0000,34.0,60.0000,100
2024-07-17 18:30:00,28.0000,33.0000,47,777.0000,840.0000,34.0,60.0000,100
2024-07-17 18:45:00,32.0000,38.0000,53,646.0000,746.0000,34.0,60.0000,100
2024-07-17 19:00:00,33.0000,39.0000,55,607.0000,893.0000,34.0,61.0000,100
2024-07-17 19:15:00,31.0000,37.0000,52,533.0000,623.0000,34.0,60.0000,100
2024-07-17 19:30:00,24.0000,29.0000,40,481.0000,505.0000,34.0,60.0000,100
2024-07-17 19:45:00,24.0000,29.0000,40,520.0000,737.0000,34.0,60.0000,100
2024-07-17 20:00:00,25.0000,30.0000,42,574.0000,827.0000,34.0,59.0000,100
2024-07-17 20:15:00,29.0000,35.0000,48,471.0000,893.0000,34.0,59.0000,100
2024-07-17 20:30:00,29.0000,33.0000,48,445.0000,563.0000,34.0,58.0000,100
2024-07-17 20:45:00,28.0000,33.0000,47,449.0000,486.0000,34.0,58.0000,100
2024-07-17 21:00:00,28.0000,33.0000,47,488.0000,620.0000,34.0,59.0000,100
2024-07-17 21:15:00,28.0000,33.0000,47,469.0000,646.0000,34.0,59.0000,100
2024-07-17 21:30:00,28.0000,32.0000,47,479.0000,627.0000,34.0,59.0000,100
2024-07-17 21:45:00,29.0000,34.0000,48,479.0000,725.0000,34.0,60.0000,100
2024-07-17 22:00:00,30.0000,35.0000,50,497.0000,777.0000,34.0,59.0000,100
2024-07-17 22:15:00,31.0000,36.0000,52,502.0000,782.0000,34.0,59.0000,100
2024-07-17 22:30:00,32.0000,38.0000,53,494.0000,800.0000,34.0,59.0000,100
2024-07-17 22:45:00,33.0000,38.0000,55,496.0000,973.0000,34.0,60.0000,100
2024-07-17 23:00:00,34.0000,41.0000,57,488.0000,820.0000,34.0,59.0000,100
2024-07-17 23:15:00,35.0000,42.0000,58,478.0000,537.0000,34.0,59.0000,100
2024-07-17 23:30:00,36.0000,43.0000,60,464.0000,453.0000,34.0,58.0000,100
2024-07-17 23:45:00,34.0000,41.0000,57,461.0000,473.0000,34.0,57.0000,100
2024-07-18 00:00:00,34.0000,40.0000,57,476.0000,542.0000,34.0,56.0000,100
2024-07-18 00:15:00,33.0000,39.0000,55,473.0000,584.0000,34.0,57.0000,100
2024-07-18 00:30:00,36.0000,44.0000,60,459.0000,600.0000,34.0,59.0000,100
2024-07-18 00:45:00,38.0000,47.0000,63,448.0000,561.0000,34.0,60.0000,100
2024-07-18 01:00:00,37.0000,45.0000,62,448.0000,584.0000,34.0,59.0000,100
2024-07-18 01:15:00,38.0000,46.0000,63,451.0000,691.0000,34.0,59.0000,100
2024-07-18 01:30:00,39.0000,47.0000,65,456.0000,693.0000,34.0,59.0000,100
2024-07-18 01:45:00,39.0000,47.0000,65,463.0000,633.0000,33.0,59.0000,100
2024-07-18 02:00:00,39.0000,47.0000,65,456.0000,651.0000,33.0,59.0000,100
2024-07-18 02:15:00,39.0000,47.0000,65,454.0000,626.0000,33.0,59.0000,100
2024-07-18 02:30:00,37.0000,45.0000,62,452.0000,598.0000,33.0,60.0000,100
2024-07-18 02:45:00,34.0000,41.0000,57,473.0000,650.0000,33.0,57.0000,100
2024-07-18 03:00:00,37.0000,45.0000,62,462.0000,586.0000,33.0,58.0000,100
2024-07-18 03:15:00,38.0000,47.0000,63,458.0000,578.0000,33.0,59.0000,100
2024-07-18 03:30:00,38.0000,46.0000,63,456.0000,585.0000,33.0,60.0000,100
2024-07-18 03:45:00,36.0000,44.0000,60,458.0000,572.0000,33.0,59.0000,100
2024-07-18 04:00:00,33.0000,38.0000,55,482.0000,596.0000,33.0,57.0000,100
2024-07-18 04:15:00,31.0000,36.0000,52,490.0000,586.0000,33.0,55.0000,100
2024-07-18 04:30:00,30.0000,35.0000,50,514.0000,553.0000,33.0,53.0000,100
2024-07-18 04:45:00,30.0000,36.0000,50,507.0000,604.0000,33.0,52.0000,100
2024-07-18 05:00:00,31.0000,37.0000,52,495.0000,619.0000,33.0,53.0000,100
2024-07-18 05:15:00,33.0000,38.0000,55,490.0000,598.0000,33.0,54.0000,100
2024-07-18 05:30:00,33.0000,39.0000,55,510.0000,610.0000,33.0,54.0000,100
2024-07-18 05:45:00,33.0000,39.0000,55,518.0000,652.0000,33.0,54.0000,100
2024-07-18 06:00:00,38.0000,47.0000,63,508.0000,562.0000,33.0,56.0000,100
2024-07-18 06:15:00,39.0000,47.0000,65,516.0000,547.0000,33.0,55.0000,100
2024-07-18 06:30:00,41.0000,50.0000,68,511.0000,541.0000,33.0,56.0000,100
2024-07-18 06:45:00,42.0000,51.0000,70,515.0000,600.0000,33.0,56.0000,100
2024-07-18 07:00:00,48.0000,59.0000,80,511.0000,576.0000,33.0,57.0000,100
2024-07-18 07:15:00,57.0000,71.0000,95,480.0000,460.0000,33.0,59.0000,100
2024-07-18 07:30:00,55.0000,69.0000,92,487.0000,474.0000,33.0,59.0000,100
2024-07-18 07:45:00,63.0000,77.0000,110,545.0000,652.0000,33.0,60.0000,100
2024-07-18 08:00:00,75.0000,91.0000,150,568.0000,763.0000,33.0,60.0000,100
2024-07-18 08:15:00,60.0000,76.0000,100,829.0000,1084.0000,33.0,63.0000,100
2024-07-18 08:30:00,53.0000,67.0000,88,517.0000,618.0000,33.0,60.0000,100
2024-07-18 08:45:00,59.0000,74.0000,98,677.0000,760.0000,33.0,62.0000,100
2024-07-18 09:00:00,97.0000,114.0000,223,714.0000,652.0000,34.0,60.0000,100
2024-07-18 09:15:00,50.0000,63.0000,83,504.0000,460.0000,34.0,59.0000,100
2024-07-18 09:30:00,49.0000,61.0000,82,519.0000,342.0000,34.0,60.0000,100
2024-07-18 09:45:00,53.0000,67.0000,88,456.0000,283.0000,33.0,60.0000,100
2024-07-18 10:00:00,124.0000,141.0000,303,678.0000,500.0000,33.0,62.0000,100
2024-07-18 10:15:00,72.0000,88.0000,140,491.0000,279.0000,34.0,60.0000,100
2024-07-18 10:30:00,53.0000,66.0000,88,439.0000,206.0000,34.0,60.0000,100
2024-07-18 10:45:00,47.0000,59.0000,78,426.0000,165.0000,34.0,60.0000,100
2024-07-18 11:00:00,49.0000,61.0000,82,428.0000,188.0000,34.0,60.0000,100
2024-07-18 11:15:00,67.0000,83.0000,123,433.0000,228.0000,34.0,60.0000,100
2024-07-18 11:30:00,51.0000,64.0000,85,432.0000,244.0000,33.0,61.0000,100
2024-07-18 11:45:00,53.0000,66.0000,88,826.0000,657.0000,34.0,62.0000,100
2024-07-18 12:00:00,67.0000,81.0000,123,616.0000,351.0000,34.0,62.0000,100
2024-07-18 12:15:00,73.0000,88.0000,143,450.0000,231.0000,34.0,60.0000,100
2024-07-18 12:30:00,47.0000,59.0000,78,435.0000,222.0000,34.0,61.0000,100
2024-07-18 12:45:00,46.0000,56.0000,77,425.0000,206.0000,34.0,60.0000,100
2024-07-18 13:00:00,33.0000,40.0000,55,413.0000,177.0000,34.0,56.0000,100
2024-07-18 13:15:00,26.0000,31.0000,43,415.0000,169.0000,33.0,58.0000,100
2024-07-18 13:30:00,27.0000,32.0000,45,415.0000,152.0000,33.0,59.0000,100
2024-07-18 13:45:00,25.0000,29.0000,42,412.0000,166.0000,33.0,58.0000,100
2024-07-18 14:00:00,22.0000,26.0000,37,421.0000,188.0000,33.0,57.0000,100
2024-07-18 14:15:00,20.0000,24.0000,33,424.0000,176.0000,33.0,56.0000,100
2024-07-18 14:30:00,20.0000,25.0000,33,414.0000,134.0000,33.0,55.0000,100
2024-07-18 14:45:00,18.0000,23.0000,30,428.0000,197.0000,33.0,56.0000,100
2024-07-18 15:00:00,18.0000,23.0000,30,424.0000,225.0000,33.0,56.0000,100
2024-07-18 15:15:00,18.0000,22.0000,30,418.0000,273.0000,33.0,56.0000,100
2024-07-18 15:30:00,22.0000,26.0000,37,422.0000,339.0000,33.0,57.0000,100
2024-07-18 15:45:00,27.0000,32.0000,45,422.0000,352.0000,33.0,57.0000,100
2024-07-18 16:00:00,32.0000,38.0000,53,425.0000,342.0000,33.0,58.0000,100
2024-07-18 16:15:00,28.0000,33.0000,47,422.0000,307.0000,33.0,57.0000,100
2024-07-18 16:30:00,27.0000,32.0000,45,425.0000,304.0000,33.0,57.0000,100
2024-07-18 16:45:00,25.0000,30.0000,42,421.0000,263.0000,33.0,56.0000,100
2024-07-18 17:00:00,24.0000,29.0000,40,443.0000,382.0000,33.0,56.0000,100
2024-07-18 17:15:00,29.0000,34.0000,48,747.0000,687.0000,33.0,58.0000,100
2024-07-18 17:30:00,28.0000,33.0000,47,477.0000,334.0000,33.0,57.0000,100
2024-07-18 17:45:00,30.0000,35.0000,50,537.0000,431.0000,34.0,59.0000,100
2024-07-18 18:00:00,35.0000,42.0000,58,490.0000,410.0000,33.0,59.0000,100
2024-07-18 18:15:00,37.0000,45.0000,62,492.0000,1129.0000,33.0,60.0000,100
2024-07-18 18:30:00,38.0000,46.0000,63,452.0000,643.0000,33.0,60.0000,100
2024-07-18 18:45:00,40.0000,49.0000,67,443.0000,562.0000,33.0,60.0000,100
2024-07-18 19:00:00,40.0000,49.0000,67,435.0000,512.0000,33.0,61.0000,100
2024-07-18 19:15:00,38.0000,46.0000,63,434.0000,493.0000,33.0,61.0000,100
2024-07-18 19:30:00,37.0000,45.0000,62,444.0000,554.0000,33.0,61.0000,100
2024-07-18 19:45:00,38.0000,47.0000,63,447.0000,560.0000,33.0,61.0000,100
2024-07-18 20:00:00,39.0000,47.0000,65,533.0000,558.0000,33.0,61.0000,100
2024-07-18 20:15:00,43.0000,53.0000,72,499.0000,577.0000,33.0,61.0000,100
2024-07-18 20:30:00,45.0000,55.0000,75,470.0000,595.0000,33.0,61.0000,100
2024-07-18 20:45:00,47.0000,58.0000,78,486.0000,592.0000,33.0,61.0000,80
2024-07-18 21:00:00,49.0000,61.0000,82,596.0000,927.0000,33.0,61.0000,100
2024-07-18 21:15:00,57.0000,70.0000,95,560.0000,691.0000,33.0,59.0000,100
2024-07-18 21:30:00,39.0000,48.0000,65,527.0000,734.0000,33.0,59.0000,100
2024-07-18 21:45:00,34.0000,40.0000,57,509.0000,738.0000,33.0,58.0000,100
2024-07-18 22:00:00,30.0000,35.0000,50,498.0000,666.0000,33.0,56.0000,100
2024-07-18 22:15:00,28.0000,33.0000,47,495.0000,638.0000,33.0,56.0000,100
2024-07-18 22:30:00,31.0000,36.0000,52,508.0000,558.0000,33.0,56.0000,100
2024-07-18 22:45:00,34.0000,40.0000,57,535.0000,639.0000,33.0,55.0000,100
2024-07-18 23:00:00,32.0000,37.0000,53,519.0000,642.0000,33.0,53.0000,100
2024-07-18 23:15:00,30.0000,35.0000,50,526.0000,592.0000,33.0,54.0000,100
2024-07-18 23:30:00,28.0000,33.0000,47,528.0000,539.0000,33.0,54.0000,100
2024-07-18 23:45:00,29.0000,34.0000,48,520.0000,528.0000,33.0,54.0000,100
2024-07-19 00:00:00,30.0000,35.0000,50,496.0000,515.0000,33.0,55.0000,100
2024-07-19 00:15:00,29.0000,34.0000,48,502.0000,437.0000,33.0,54.0000,100
2024-07-19 00:30:00,27.0000,32.0000,45,500.0000,416.0000,33.0,54.0000,100
2024-07-19 00:45:00,25.0000,30.0000,42,510.0000,475.0000,33.0,54.0000,100
2024-07-19 01:00:00,27.0000,32.0000,45,519.0000,574.0000,33.0,54.0000,100
2024-07-19 01:15:00,29.0000,34.0000,48,496.0000,490.0000,33.0,56.0000,100
2024-07-19 01:30:00,27.0000,32.0000,45,510.0000,502.0000,33.0,55.0000,100
2024-07-19 01:45:00,29.0000,34.0000,48,501.0000,575.0000,33.0,56.0000,100
2024-07-19 02:00:00,31.0000,36.0000,52,482.0000,461.0000,33.0,58.0000,100
2024-07-19 02:15:00,25.0000,30.0000,42,529.0000,547.0000,33.0,56.0000,100
2024-07-19 02:30:00,28.0000,33.0000,47,539.0000,590.0000,33.0,55.0000,100
2024-07-19 02:45:00,31.0000,36.0000,52,523.0000,639.0000,33.0,56.0000,100
2024-07-19 03:00:00,31.0000,36.0000,52,531.0000,653.0000,33.0,56.0000,100
